frame,time,ROI,BVP,BPM
1,23.206781,lower medial forehead,0.0023622980239116353,89.0650863647461
1,23.206781,left lower lateral forehead,0.0016954346270168206,90.42486572265625
1,23.206781,right lower lateral forehead,0.004514830179969086,89.0650863647461
1,23.206781,glabella,0.0036177738644746138,90.42486572265625
1,23.206781,upper nasal dorsum,0.004019057024762372,90.42486572265625
1,23.206781,lower nasal dorsum,0.0005677019529187298,87.02542877197266
1,23.206781,soft triangle,0.007216853657216003,88.38520050048828
1,23.206781,left ala,0.005291535525458252,212.12448120117188
1,23.206781,right ala,0.004046212324454544,90.42486572265625
1,23.206781,nasal tip,0.00027861432214022015,116.26053619384766
1,23.206781,left lower nasal sidewall,0.0005979668334982938,88.38520050048828
1,23.206781,right lower nasal sidewall,0.0035732008634220247,91.10475158691406
1,23.206781,left mid nasal sidewall,0.011712827004647656,62.549530029296875
1,23.206781,right mid nasal sidewall,0.004426021435977587,174.0508575439453
1,23.206781,philtrum,0.004734585986030008,93.82429504394531
1,23.206781,left upper lip,-0.0014230334705681612,201.24630737304688
1,23.206781,right upper lip,0.0009277522263232634,89.0650863647461
1,23.206781,left nasolabial fold,-0.003513059219681796,90.42486572265625
1,23.206781,right nasolabial fold,0.0020188221088200437,89.7449722290039
1,23.206781,left temporal,0.0033104041488855613,183.56927490234375
1,23.206781,right temporal,0.001909194703841021,199.8865203857422
1,23.206781,left malar,0.0035420545352219637,91.10475158691406
1,23.206781,right malar,0.003652836185253484,90.42486572265625
1,23.206781,left lower cheek,0.00653778936099261,88.38520050048828
1,23.206781,right lower cheek,0.0019898826718940934,91.10475158691406
1,23.206781,chin,0.0036431078327128076,91.10475158691406
1,23.206781,left marionette fold,0.004302757125969006,206.68539428710938
1,23.206781,right marionette fold,0.0008164726193387092,89.0650863647461
2,46.413562,lower medial forehead,0.0001973320060794652,89.0650863647461
2,46.413562,left lower lateral forehead,0.0022770268380976877,90.42486572265625
2,46.413562,right lower lateral forehead,0.0013132914628269884,89.0124621651629
2,46.413562,glabella,0.0028412133121469927,90.3722412278097
2,46.413562,upper nasal dorsum,0.00871996970404739,94.97686075818234
2,46.413562,lower nasal dorsum,0.004416184345345133,89.23564604025671
2,46.413562,soft triangle,0.01321568922824911,88.46413709512643
2,46.413562,left ala,0.010296194478206018,212.17710540075507
2,46.413562,right ala,0.003960297024986877,92.3456495979694
2,46.413562,nasal tip,0.0034111505917527526,119.76004694244659
2,46.413562,left lower nasal sidewall,0.007792009378172539,92.67407483336179
2,46.413562,right lower nasal sidewall,0.0016368092194528551,91.20999998608045
2,46.413562,left mid nasal sidewall,0.013133725353274651,63.60201431622403
2,46.413562,right mid nasal sidewall,0.003480974214688586,175.2085905253022
2,46.413562,philtrum,0.009503716308651704,93.77167084436212
2,46.413562,left upper lip,0.005131899116076091,198.1151657262669
2,46.413562,right upper lip,0.000533299140376695,89.14402295938424
2,46.413562,left nasolabial fold,-0.005726317794553064,90.50380202203104
2,46.413562,right nasolabial fold,0.004548776269251998,89.77128462405886
2,46.413562,left temporal,0.004400484792909162,183.49033801244224
2,46.413562,right temporal,-0.0006316780992480964,200.12332987439328
2,46.413562,left malar,0.0022620591027927733,91.02581499227591
2,46.413562,right malar,0.0029885324250507124,90.3459291280181
2,46.413562,left lower cheek,0.007196022997238585,88.38520050048828
2,46.413562,right lower cheek,0.003962340096078463,91.02581499227591
2,46.413562,chin,0.0012249251525858675,90.92056659310953
2,46.413562,left marionette fold,0.008820757446349043,206.63277008752618
2,46.413562,right marionette fold,0.0008831382482976757,89.0124621651629
3,69.62034299999999,lower medial forehead,-0.0008485278289715058,89.0650863647461
3,69.62034299999999,left lower lateral forehead,0.003221793400881705,90.42486572265625
3,69.62034299999999,right lower lateral forehead,0.0007838568287774545,88.95983796557971
3,69.62034299999999,glabella,0.0022517617233069787,90.31961673296314
3,69.62034299999999,upper nasal dorsum,0.008615541123925409,99.52885579370843
3,69.62034299999999,lower nasal dorsum,0.0051940732381751675,91.44586330854077
3,69.62034299999999,soft triangle,0.013514903146117986,88.54307368976458
