frame,time,ROI,BVP,BPM
1,29.950633,lower medial forehead,0.004176637736332233,108.8050308227539
1,29.950633,left lower lateral forehead,0.005800469032205759,106.17265319824219
1,29.950633,right lower lateral forehead,-0.01263611595750396,107.92757415771484
1,29.950633,glabella,0.003371857295923193,106.17265319824219
1,29.950633,upper nasal dorsum,-0.0026063410360684263,109.6824951171875
1,29.950633,lower nasal dorsum,-0.009714270612565029,106.17265319824219
1,29.950633,soft triangle,-0.018965624767589354,109.6824951171875
1,29.950633,left ala,-0.011822887235375919,114.06979370117188
1,29.950633,right ala,-0.0005098155511363493,112.31487274169922
1,29.950633,nasal tip,-0.0012360363160559605,108.8050308227539
1,29.950633,left lower nasal sidewall,-0.04934107465570192,107.05011749267578
1,29.950633,right lower nasal sidewall,0.03568890888796769,110.55995178222656
1,29.950633,left mid nasal sidewall,0.007578727516092231,49.13775634765625
1,29.950633,right mid nasal sidewall,-0.011891768303059781,51.770137786865234
1,29.950633,philtrum,0.006785996224784172,69.3193359375
1,29.950633,left upper lip,0.035144512954715705,64.05458068847656
1,29.950633,right upper lip,0.02097330881363068,107.92757415771484
1,29.950633,left nasolabial fold,0.00973866435190308,112.31487274169922
1,29.950633,right nasolabial fold,0.01225760792911237,110.55995178222656
1,29.950633,left temporal,-0.002728538410831113,107.92757415771484
1,29.950633,right temporal,0.015659011787112244,74.58409118652344
1,29.950633,left malar,0.0035622220244336503,108.8050308227539
1,29.950633,right malar,-0.04860613710048948,110.55995178222656
1,29.950633,left lower cheek,0.021679599843790046,106.17265319824219
1,29.950633,right lower cheek,-0.035034720161483186,108.8050308227539
1,29.950633,chin,0.010877716664878549,111.43741607666016
1,29.950633,left marionette fold,0.0382026338775141,106.17265319824219
1,29.950633,right marionette fold,-0.025303934302344504,108.8050308227539
2,59.901266,lower medial forehead,-0.32970301470797286,108.8313849940786
2,59.901266,left lower lateral forehead,0.16253262754201855,106.27806942525137
2,59.901266,right lower lateral forehead,-0.03467776098318795,107.95392809989475
2,59.901266,glabella,0.25470796143658303,106.35713148093588
2,59.901266,upper nasal dorsum,0.34522146389563113,109.8142652863766
