frame,time,ROI,BVP,BPM
1,29.690991,lower medial forehead,-0.005374956801234323,82.63605499267578
1,29.690991,left lower lateral forehead,-0.00046749969999591314,82.63605499267578
1,29.690991,right lower lateral forehead,-0.0031229177439109587,84.37576293945312
1,29.690991,glabella,0.001087232389896431,84.37576293945312
1,29.690991,upper nasal dorsum,-0.00671337358157943,83.50591278076172
1,29.690991,lower nasal dorsum,0.001474997802742624,84.37576293945312
1,29.690991,soft triangle,-0.00849984538486617,84.37576293945312
1,29.690991,left ala,0.0029278065311605273,86.9853286743164
1,29.690991,right ala,-0.013120955948777912,80.02650451660156
1,29.690991,nasal tip,-0.0018320462603786608,85.24561309814453
1,29.690991,left lower nasal sidewall,0.009615256235763899,81.76620483398438
1,29.690991,right lower nasal sidewall,-0.006931607519507621,84.37576293945312
1,29.690991,left mid nasal sidewall,0.00013403768369960124,83.50591278076172
1,29.690991,right mid nasal sidewall,-0.011999409930924783,85.24561309814453
1,29.690991,philtrum,-0.0043198821346730944,80.89635467529297
1,29.690991,left upper lip,0.013907130998085885,88.72503662109375
1,29.690991,right upper lip,-0.002497540015246205,132.2176971435547
1,29.690991,left nasolabial fold,0.007260154328021669,85.24561309814453
1,29.690991,right nasolabial fold,0.003410975831395581,185.27874755859375
1,29.690991,left temporal,0.00010334220142103746,81.76620483398438
1,29.690991,right temporal,-0.0018699489938106785,87.85517883300781
1,29.690991,left malar,-0.0009499846726494054,83.50591278076172
1,29.690991,right malar,0.0020247621312739434,84.37576293945312
1,29.690991,left lower cheek,-0.009105297445754978,80.89635467529297
1,29.690991,right lower cheek,0.015470876222646545,40.88310241699219
1,29.690991,chin,-0.001090083570973944,80.89635467529297
1,29.690991,left marionette fold,0.004936383464841757,76.54708099365234
1,29.690991,right marionette fold,-0.003793569740351682,66.97869873046875
2,59.381982,lower medial forehead,0.007402063675268233,82.66254378582967
2,59.381982,left lower lateral forehead,-0.04624692699403602,82.63605499267578
2,59.381982,right lower lateral forehead,0.02130279941136622,84.34927437862854
2,59.381982,glabella,-0.008706338359340086,84.34927437862854
2,59.381982,upper nasal dorsum,0.0913944166297223,83.47942398760783
2,59.381982,lower nasal dorsum,-0.0027788306933444287,84.34927437862854
2,59.381982,soft triangle,-0.0287271657613308,84.37576293945312
2,59.381982,left ala,-0.02303879733630926,86.93235108800862
2,59.381982,right ala,-0.10852111895303834,80.10597019907533
2,59.381982,nasal tip,-0.04648972183473494,85.27210212362773
2,59.381982,left lower nasal sidewall,-0.07996963734629518,81.87215930961204
2,59.381982,right lower nasal sidewall,0.012665581037777564,84.37576293945312
2,59.381982,left mid nasal sidewall,0.07014969255350974,83.53240134158631
