frame,time,ROI,BVP,BPM
1,29.7903,lower medial forehead,0.006226689806110009,94.25836944580078
1,29.7903,left lower lateral forehead,0.008430502882204633,95.13113403320312
1,29.7903,right lower lateral forehead,0.008857385453441148,94.25836944580078
1,29.7903,glabella,0.011824506877963289,95.13113403320312
1,29.7903,upper nasal dorsum,0.009412245599146014,96.00389862060547
1,29.7903,lower nasal dorsum,0.02162543648805328,60.22062683105469
1,29.7903,soft triangle,0.027136670363529052,50.620235443115234
1,29.7903,left ala,0.029750470554919077,94.25836944580078
1,29.7903,right ala,0.026337159759023832,95.13113403320312
1,29.7903,nasal tip,0.013903266913631416,96.00389862060547
1,29.7903,left lower nasal sidewall,0.004496572839084014,200.7354278564453
1,29.7903,right lower nasal sidewall,0.013991396828376966,193.75332641601562
1,29.7903,left mid nasal sidewall,0.015042444539808002,49.747474670410156
1,29.7903,right mid nasal sidewall,0.010572116434758217,71.56654357910156
1,29.7903,philtrum,0.005434799650586253,90.76731872558594
1,29.7903,left upper lip,0.01011417298409999,95.13113403320312
1,29.7903,right upper lip,0.0009950537187137024,87.2762680053711
1,29.7903,left nasolabial fold,0.009691578936998164,46.25642013549805
1,29.7903,right nasolabial fold,0.001500718071877972,94.25836944580078
1,29.7903,left temporal,0.0024285904262437595,40.1470832824707
1,29.7903,right temporal,0.013491715724399679,98.62218475341797
1,29.7903,left malar,0.006116582440684194,96.00389862060547
1,29.7903,right malar,0.008175997001273617,95.13113403320312
1,29.7903,left lower cheek,-0.0021472180521326847,96.00389862060547
1,29.7903,right lower cheek,0.0055574328110815675,96.87666320800781
1,29.7903,chin,0.013417486683807505,103.85875701904297
1,29.7903,left marionette fold,0.0002924582788237332,94.25836944580078
1,29.7903,right marionette fold,0.015346216941538657,99.49494934082031
2,59.5806,lower medial forehead,-0.18937126625246337,94.17918478833843
2,59.5806,left lower lateral forehead,-0.14150457545001896,94.99915945027568
2,59.5806,right lower lateral forehead,-0.17971682486116572,94.15278982560588
2,59.5806,glabella,-0.15655381530235807,94.97276448754315
2,59.5806,upper nasal dorsum,-0.03403628932884538,95.84552907494549
2,59.5806,lower nasal dorsum,0.018858978316031998,61.118053487343666
2,59.5806,soft triangle,0.13263350313172342,51.88719077008635
2,59.5806,left ala,-0.029838660216213918,94.20557952033569
2,59.5806,right ala,0.07653321725854137,95.10473907047059
2,59.5806,nasal tip,-0.08635201374203895,95.87192403767803
2,59.5806,left lower nasal sidewall,-0.14118586851328824,200.97298182883236
2,59.5806,right lower nasal sidewall,0.2902978088333065,192.19602661435417
2,59.5806,left mid nasal sidewall,0.12400597562069467,49.826659327872505
2,59.5806,right mid nasal sidewall,0.11286836715798106,72.2792059577333
