frame,time,ROI,BVP,BPM
1,29.264106,lower medial forehead,0.004665314773692076,95.16549682617188
1,29.264106,left lower lateral forehead,0.0029128178002457406,95.16549682617188
1,29.264106,right lower lateral forehead,0.0013045209505496815,96.88019561767578
1,29.264106,glabella,0.0070269887195402786,94.30815887451172
1,29.264106,upper nasal dorsum,0.004806667412611294,95.16549682617188
1,29.264106,lower nasal dorsum,0.0050873911837575605,92.59346008300781
1,29.264106,soft triangle,-0.0009926284165335903,126.88734436035156
1,29.264106,left ala,0.0041668581069953595,108.88304901123047
1,29.264106,right ala,0.0072012283613048554,90.02142333984375
1,29.264106,nasal tip,0.004466613752361576,141.4622344970703
1,29.264106,left lower nasal sidewall,-0.0009175536446821432,100.30958557128906
1,29.264106,right lower nasal sidewall,0.0021725697532135662,101.16693115234375
1,29.264106,left mid nasal sidewall,-0.0017370628332796958,101.16693115234375
1,29.264106,right mid nasal sidewall,-0.0022380003250079645,99.45223236083984
1,29.264106,philtrum,0.017665895622620283,95.16549682617188
1,29.264106,left upper lip,0.024017251354775497,110.59774017333984
1,29.264106,right upper lip,0.014788411855917703,96.0228500366211
1,29.264106,left nasolabial fold,-0.00024799688176769245,72.87448120117188
1,29.264106,right nasolabial fold,0.007493023371552397,83.16264343261719
1,29.264106,left temporal,0.0020080675681269132,67.73040008544922
1,29.264106,right temporal,-0.00562135420429203,198.9044647216797
1,29.264106,left malar,0.00502634602750873,97.73754119873047
1,29.264106,right malar,0.0018079333666777958,97.73754119873047
1,29.264106,left lower cheek,-0.0009497940254384261,100.30958557128906
1,29.264106,right lower cheek,0.000672115688743122,98.59488677978516
1,29.264106,chin,0.004953527337613243,96.0228500366211
1,29.264106,left marionette fold,0.006077623485082119,98.59488677978516
1,29.264106,right marionette fold,0.003679281062615993,120.88590240478516
2,58.528212,lower medial forehead,0.0036347006770187174,95.19100668883725
2,58.528212,left lower lateral forehead,0.002770846016682748,95.21651632449606
2,58.528212,right lower lateral forehead,-0.0005177213413716005,96.8291761193516
2,58.528212,glabella,0.006668083343787435,94.35917814582933
2,58.528212,upper nasal dorsum,0.00433264406855484,95.29304523147248
2,58.528212,lower nasal dorsum,0.0033773972989521624,92.59346008300781
2,58.528212,soft triangle,-0.0033764796231722715,125.84144748228796
2,58.528212,left ala,0.006222680448312843,109.06161668784868
2,58.528212,right ala,0.007247210391423936,89.81734580056016
2,58.528212,nasal tip,0.0035234218059509628,143.22240208160676
2,58.528212,left lower nasal sidewall,0.0014116017569475554,100.18203716598846
2,58.528212,right lower nasal sidewall,0.0019076054230518394,101.21795042366136
2,58.528212,left mid nasal sidewall,-0.005034770862914354,101.11591165401957
2,58.528212,right mid nasal sidewall,-0.00038323560504686027,99.45223236083984
2,58.528212,philtrum,0.00828043533834396,95.06345828353665
2,58.528212,left upper lip,0.03314295625318076,110.52121126636342
2,58.528212,right upper lip,0.009912914813948626,95.89530163132049
2,58.528212,left nasolabial fold,-0.0021776723203064926,73.05304910479666
2,58.528212,right nasolabial fold,0.005415614648241653,83.2136627039348
2,58.528212,left temporal,0.0015691857752860303,68.49569029024624
2,58.528212,right temporal,-0.003178911381808079,198.9044647216797
2,58.528212,left malar,0.004662964938002883,97.68652192741285
2,58.528212,right malar,0.0013316181690702976,97.73754119873047
2,58.528212,left lower cheek,-0.0033843482365308675,100.25856607296488
2,58.528212,right lower cheek,0.004699032334834773,98.54386750846754
2,58.528212,chin,0.0012707562546584823,96.12488857925632
2,58.528212,left marionette fold,0.00440439293416407,98.49284801014336
2,58.528212,right marionette fold,-0.003959303359648244,120.70733472816694
3,87.79231800000001,lower medial forehead,0.005175577184193796,95.21651655150262
3,87.79231800000001,left lower lateral forehead,0.0015777981228688822,95.26753582282024
3,87.79231800000001,right lower lateral forehead,-0.0006339318080590863,96.77815662102742
3,87.79231800000001,glabella,0.006306058982943761,94.41019741714695
3,87.79231800000001,upper nasal dorsum,0.004746318411965183,95.42059363677308
3,87.79231800000001,lower nasal dorsum,0.0017720513579471378,92.59346008300781
3,87.79231800000001,soft triangle,-0.004813096750249022,124.79555060422436
3,87.79231800000001,left ala,0.006929654995186712,109.2401843644669
3,87.79231800000001,right ala,0.0036515873592882575,89.61326826127659
3,87.79231800000001,nasal tip,0.001933148957957615,144.98256966614323
3,87.79231800000001,left lower nasal sidewall,0.0020319341860731924,100.05448876068786
3,87.79231800000001,right lower nasal sidewall,0.00297806406264,101.26896969497898
3,87.79231800000001,left mid nasal sidewall,-0.006605287628266335,101.06489215569539
3,87.79231800000001,right mid nasal sidewall,-0.0002293622857433476,99.45223236083984
3,87.79231800000001,philtrum,0.00320218689789575,94.96141974090142
3,87.79231800000001,left upper lip,0.03616397435174347,110.444682359387
3,87.79231800000001,right upper lip,-0.0014732706535039164,95.76775322601989
3,87.79231800000001,left nasolabial fold,-0.004673016059434793,73.23161700842142
3,87.79231800000001,right nasolabial fold,0.0039190805680590305,83.26468197525242
3,87.79231800000001,left temporal,-0.001506722856444844,69.26098049504328
3,87.79231800000001,right temporal,-0.001741088811005795,198.9044647216797
3,87.79231800000001,left malar,0.005244720389911061,97.63550265609524
3,87.79231800000001,right malar,0.0011463407101483891,97.73754119873047
3,87.79231800000001,left lower cheek,-0.008065854821258727,100.2075465746407
3,87.79231800000001,right lower cheek,0.008461334107214592,98.49284823714993
3,87.79231800000001,chin,-0.0017958469846437318,96.22692712189155
3,87.79231800000001,left marionette fold,0.0012526983855944583,98.39080924050157
3,87.79231800000001,right marionette fold,-0.009383860049842416,120.52876705154873
4,117.056424,lower medial forehead,0.009819524042515177,95.242026414168
4,117.056424,left lower lateral forehead,-0.0009811455683139153,95.31855532114442
4,117.056424,right lower lateral forehead,0.0017033218332159392,96.72713712270324
4,117.056424,glabella,0.005474997091381153,94.46121668846456
4,117.056424,upper nasal dorsum,0.005992777184002568,95.54814204207368
4,117.056424,lower nasal dorsum,0.0004050144206964846,92.59346008300781
4,117.056424,soft triangle,-0.0046873737961330075,123.74965372616076
4,117.056424,left ala,0.005581670445126622,109.41875204108511
4,117.056424,right ala,-0.0046667008250308555,89.409190721993
4,117.056424,nasal tip,-0.0007788409344260342,146.74273725067968
4,117.056424,left lower nasal sidewall,0.00036085966828385257,99.92694035538726
4,117.056424,right lower nasal sidewall,0.005327420449650538,101.31998896629659
4,117.056424,left mid nasal sidewall,-0.005837510385360076,101.01387265737121
4,117.056424,right mid nasal sidewall,-0.0029761820980135794,99.45223236083984
4,117.056424,philtrum,0.005377513577125537,94.85938119826619
4,117.056424,left upper lip,0.03070605964045455,110.36815345241058
4,117.056424,right upper lip,-0.020861326009287036,95.64020482071929
4,117.056424,left nasolabial fold,-0.008202960178980683,73.4101849120462
4,117.056424,right nasolabial fold,0.003752978468739575,83.31570124657003
4,117.056424,left temporal,-0.00783196395823118,70.02627069984031
4,117.056424,right temporal,-0.0019103523385027663,198.9044647216797
4,117.056424,left malar,0.00697544406876973,97.58448338477763
4,117.056424,right malar,0.0011267134253096492,97.73754119873047
4,117.056424,left lower cheek,-0.015332167048191053,100.15652707631652
4,117.056424,right lower cheek,0.010861516589805126,98.44182896583231
4,117.056424,chin,-0.0036068090475218314,96.32896566452678
4,117.056424,left marionette fold,-0.0030777761709858977,98.28877047085977
4,117.056424,right marionette fold,-0.011046712163435514,120.35019937493051
5,146.32053000000002,lower medial forehead,0.015400422025215939,95.26753627683335
5,146.32053000000002,left lower lateral forehead,-0.004365231015386009,95.36957481946858
5,146.32053000000002,right lower lateral forehead,0.005736634264971129,96.67611762437907
5,146.32053000000002,glabella,0.0031336667505591892,94.51223595978217
5,146.32053000000002,upper nasal dorsum,0.006740900778279618,95.67569044737428
5,146.32053000000002,lower nasal dorsum,-0.0007505392396552858,92.59346008300781
5,146.32053000000002,soft triangle,-0.002899392876710944,122.70375684809716
5,146.32053000000002,left ala,0.00251191984192555,109.59731971770333
5,146.32053000000002,right ala,-0.015736819053302,89.20511318270941
5,146.32053000000002,nasal tip,-0.004837307741290024,148.50290483521613
5,146.32053000000002,left lower nasal sidewall,-0.002569513523075259,99.79939195008666
5,146.32053000000002,right lower nasal sidewall,0.007131665258010077,101.3710082376142
5,146.32053000000002,left mid nasal sidewall,-0.0036560814870539846,100.96285315904704
5,146.32053000000002,right mid nasal sidewall,-0.008825993246522912,99.45223236083984
5,146.32053000000002,philtrum,0.014542096195509167,94.75734265563096
5,146.32053000000002,left upper lip,0.01884128054063617,110.29162454543416
5,146.32053000000002,right upper lip,-0.043655600483625205,95.51265641541869
5,146.32053000000002,left nasolabial fold,-0.012926448292354663,73.58875281567099
5,146.32053000000002,right nasolabial fold,0.00549096273768857,83.36672051788764
5,146.32053000000002,left temporal,-0.015673099535610868,70.79156090463735
5,146.32053000000002,right temporal,-0.0037443795751569368,198.9044647216797
5,146.32053000000002,left malar,0.009064681779362056,97.53346411346001
5,146.32053000000002,right malar,0.0007232474808820656,97.73754119873047
5,146.32053000000002,left lower cheek,-0.023201885994601767,100.10550757799236
5,146.32053000000002,right lower cheek,0.010280607245128338,98.3908096945147
5,146.32053000000002,chin,-0.0038314053981502723,96.431004207162
5,146.32053000000002,left marionette fold,-0.00646511021750581,98.186731701218
5,146.32053000000002,right marionette fold,-0.008779112455596632,120.1716316983123
6,175.58463600000002,lower medial forehead,0.01837420715726335,95.29304613949873
6,175.58463600000002,left lower lateral forehead,-0.007418199193618144,95.42059431779276
6,175.58463600000002,right lower lateral forehead,0.009485504100395618,96.6250981260549
6,175.58463600000002,glabella,-0.0016012816956593279,94.56325523109979
6,175.58463600000002,upper nasal dorsum,0.005187439918318396,95.80323885267487
6,175.58463600000002,lower nasal dorsum,-0.001647625840090317,92.59346008300781
6,175.58463600000002,soft triangle,-6.819862294213429e-05,121.65785997003356
6,175.58463600000002,left ala,-0.0007480568518391495,109.77588739432153
6,175.58463600000002,right ala,-0.025452513576570905,89.00103564342582
6,175.58463600000002,nasal tip,-0.009864351667836406,150.26307241975258
6,175.58463600000002,left lower nasal sidewall,-0.004464572685714797,99.67184354478607
6,175.58463600000002,right lower nasal sidewall,0.005847674303783582,101.42202750893182
6,175.58463600000002,left mid nasal sidewall,-0.0018985913064048484,100.91183366072286
6,175.58463600000002,right mid nasal sidewall,-0.016646073333787283,99.45223236083984
6,175.58463600000002,philtrum,0.026746994420557037,94.65530411299574
6,175.58463600000002,left upper lip,0.006852211604223012,110.21509563845774
6,175.58463600000002,right upper lip,-0.061416064740425366,95.3851080101181
6,175.58463600000002,left nasolabial fold,-0.018612031340807623,73.76732071929577
6,175.58463600000002,right nasolabial fold,0.009072513744165775,83.41773978920526
6,175.58463600000002,left temporal,-0.021955236603770488,71.55685110943438
6,175.58463600000002,right temporal,-0.006496793769105938,198.9044647216797
6,175.58463600000002,left malar,0.010302092270272848,97.4824448421424
6,175.58463600000002,right malar,-0.0004720133392282211,97.73754119873047
6,175.58463600000002,left lower cheek,-0.028513865745818393,100.05448807966818
6,175.58463600000002,right lower cheek,0.006093537207155583,98.33979042319709
6,175.58463600000002,chin,-0.002653177251553988,96.53304274979723
