frame,time,ROI,BVP,BPM
1,29.214989,lower medial forehead,-0.004934238447214841,116.40347290039062
1,29.214989,left lower lateral forehead,-0.0013617197754659197,117.25938415527344
1,29.214989,right lower lateral forehead,0.00043820061834301386,117.25938415527344
1,29.214989,glabella,-0.00035489594397429997,117.25938415527344
1,29.214989,upper nasal dorsum,0.001914931000700685,117.25938415527344
1,29.214989,lower nasal dorsum,0.0015808484150507535,114.69165802001953
1,29.214989,soft triangle,-0.0054091432329188265,116.40347290039062
1,29.214989,left ala,0.00991031257740861,116.40347290039062
1,29.214989,right ala,-0.005195686821989675,116.40347290039062
1,29.214989,nasal tip,0.022420577633995176,116.40347290039062
1,29.214989,left lower nasal sidewall,-0.008043765578299179,119.82710266113281
1,29.214989,right lower nasal sidewall,0.001772831142644152,118.11528778076172
1,29.214989,left mid nasal sidewall,0.006165606928149818,176.3170166015625
1,29.214989,right mid nasal sidewall,0.008080052257223337,53.92219543457031
1,29.214989,philtrum,-0.013082728980102197,95.86168670654297
1,29.214989,left upper lip,0.010326630474148574,117.25938415527344
1,29.214989,right upper lip,0.013643676441921194,47.07493209838867
1,29.214989,left nasolabial fold,-0.00037823876273622393,117.25938415527344
1,29.214989,right nasolabial fold,0.006805771192212193,116.40347290039062
1,29.214989,left temporal,0.0005893205328608521,117.25938415527344
1,29.214989,right temporal,-0.009463841696941715,116.40347290039062
1,29.214989,left malar,-0.0010726221749427622,117.25938415527344
1,29.214989,right malar,-0.006775325829554268,117.25938415527344
1,29.214989,left lower cheek,-0.001409904066775076,118.11528778076172
1,29.214989,right lower cheek,0.0027767411594707553,116.40347290039062
1,29.214989,chin,-0.004289737457982739,116.40347290039062
1,29.214989,left marionette fold,-0.0006221989955294706,117.25938415527344
1,29.214989,right marionette fold,-0.001750999703951155,117.25938415527344
2,58.429978,lower medial forehead,0.07423365286092802,116.40347290039062
2,58.429978,left lower lateral forehead,0.031223493128000435,117.23282434656336
2,58.429978,right lower lateral forehead,0.09351518015431137,117.23282434656336
2,58.429978,glabella,0.1662962417322683,117.20626453785329
2,58.429978,upper nasal dorsum,0.06674024539563161,117.25938415527344
2,58.429978,lower nasal dorsum,0.20470527999442611,114.69165802001953
2,58.429978,soft triangle,0.05634317345878805,116.37691309168055
2,58.429978,left ala,-0.022592544418676183,116.40347290039062
2,58.429978,right ala,0.3572551955409409,116.4300327091007
2,58.429978,nasal tip,0.21167260454689515,116.35035351971845
2,58.429978,left lower nasal sidewall,0.2488691945633546,119.74742370849854
2,58.429978,right lower nasal sidewall,-0.2367988206554291,118.06216840008955
2,58.429978,left mid nasal sidewall,0.5387314883822274,174.4578375677924
2,58.429978,right mid nasal sidewall,-0.2508471462680223,53.78939698288987
2,58.429978,philtrum,-0.49149946897862196,96.33976113259256
2,58.429978,left upper lip,0.21462593823612858,117.1531451571811
2,58.429978,right upper lip,0.21857650156518252,49.14658900996944
2,58.429978,left nasolabial fold,0.1013528007284397,117.1531451571811
2,58.429978,right nasolabial fold,-0.07909416937159784,116.37691309168055
2,58.429978,left temporal,-0.018020845828712738,117.25938415527344
2,58.429978,right temporal,0.009513306513480776,116.4565922810628
2,58.429978,left malar,0.047820432200170765,117.28594372723553
2,58.429978,right malar,-0.025392278759787248,117.23282434656336
2,58.429978,left lower cheek,-0.010603341101251374,118.06216840008955
2,58.429978,right lower cheek,0.0679195701440186,116.37691309168055
2,58.429978,chin,0.10259912842351254,116.37691309168055
2,58.429978,left marionette fold,-0.004283470416844699,117.25938415527344
2,58.429978,right marionette fold,0.19612954416345293,117.20626453785329
3,87.644967,lower medial forehead,0.10870158689781165,116.40347290039062
3,87.644967,left lower lateral forehead,0.03833845636851134,117.20626453785329
3,87.644967,right lower lateral forehead,0.14294619210624626,117.20626453785329
3,87.644967,glabella,0.26200697424548675,117.15314492043314
3,87.644967,upper nasal dorsum,0.08881114025635536,117.25938415527344
3,87.644967,lower nasal dorsum,0.3160228457722071,114.69165802001953
3,87.644967,soft triangle,0.060782155108093476,116.35035328297047
3,87.644967,left ala,-0.08699191576701512,116.40347290039062
3,87.644967,right ala,0.6058027398388351,116.45659251781078
