frame,time,ROI,BVP,BPM
1,29.342154,lower medial forehead,-0.0010661113396132037,97.99821472167969
1,29.342154,left lower lateral forehead,-0.001255142751437423,96.27894592285156
1,29.342154,right lower lateral forehead,-0.0029310613325940304,97.99821472167969
1,29.342154,glabella,-0.0012534967268326,97.1385726928711
1,29.342154,upper nasal dorsum,-0.003008329753207408,97.1385726928711
1,29.342154,lower nasal dorsum,0.0011386148150817382,97.1385726928711
1,29.342154,soft triangle,0.004428201317225905,97.99821472167969
1,29.342154,left ala,0.0007577206529690644,98.85784149169922
1,29.342154,right ala,0.0037360671931245784,97.99821472167969
1,29.342154,nasal tip,0.004097847810511198,97.1385726928711
1,29.342154,left lower nasal sidewall,0.0016777253698679257,97.1385726928711
1,29.342154,right lower nasal sidewall,0.00046267043362247006,97.99821472167969
1,29.342154,left mid nasal sidewall,0.004403932692781408,97.1385726928711
1,29.342154,right mid nasal sidewall,0.0025654845853007647,97.99821472167969
1,29.342154,philtrum,0.018186028032668694,97.1385726928711
1,29.342154,left upper lip,0.006076009144655388,96.27894592285156
1,29.342154,right upper lip,0.0072425829515224294,96.27894592285156
1,29.342154,left nasolabial fold,0.002144633218296431,96.27894592285156
1,29.342154,right nasolabial fold,0.0065662038459876,96.27894592285156
1,29.342154,left temporal,-0.0019948617618693125,49.85873794555664
1,29.342154,right temporal,-0.0009825672431985292,97.99821472167969
1,29.342154,left malar,-0.0011524012142488122,96.27894592285156
1,29.342154,right malar,0.0034590899387066483,96.27894592285156
1,29.342154,left lower cheek,0.004382985842699049,97.1385726928711
1,29.342154,right lower cheek,0.008880156173064445,96.27894592285156
1,29.342154,chin,-0.0009831683328925562,96.27894592285156
1,29.342154,left marionette fold,0.005812716329829438,97.99821472167969
1,29.342154,right marionette fold,0.005214020433485079,97.1385726928711
2,58.684308,lower medial forehead,0.03420687605468374,97.91858699692197
2,58.684308,left lower lateral forehead,0.04585750158802113,96.22586093005906
2,58.684308,right lower lateral forehead,0.12293859998333025,97.99821472167969
2,58.684308,glabella,0.16446482326138098,97.1120304320438
2,58.684308,upper nasal dorsum,-0.0503000052944305,97.08548770007859
2,58.684308,lower nasal dorsum,-0.0946233873814646,97.08548770007859
2,58.684308,soft triangle,-0.02374322279126944,97.89204473609469
2,58.684308,left ala,0.008881854185633252,98.75167150611422
2,58.684308,right ala,-0.2411964573115661,97.97167198971448
2,58.684308,nasal tip,-0.18891994665377437,97.1120304320438
2,58.684308,left lower nasal sidewall,-0.1467728839514673,97.1120304320438
2,58.684308,right lower nasal sidewall,0.05099873026366304,97.91858699692197
2,58.684308,left mid nasal sidewall,-0.0503489669579455,97.05894543925129
2,58.684308,right mid nasal sidewall,0.10194075205312987,97.94512972888718
