frame,time,ROI,BVP,BPM
1,29.548271,lower medial forehead,-0.0035403189347785135,90.02989196777344
1,29.548271,left lower lateral forehead,0.0011286951819816152,90.89555358886719
1,29.548271,right lower lateral forehead,-0.00190146537287145,90.02989196777344
1,29.548271,glabella,-0.00206112885691753,90.89555358886719
1,29.548271,upper nasal dorsum,0.0021685106077046763,89.16421508789062
1,29.548271,lower nasal dorsum,0.0009332314866769703,91.76123046875
1,29.548271,soft triangle,0.00485055896637104,85.70153045654297
1,29.548271,left ala,0.011968010760745365,42.41792678833008
1,29.548271,right ala,-0.0020065768763985943,104.7463150024414
1,29.548271,nasal tip,0.006031763234581527,87.43287658691406
1,29.548271,left lower nasal sidewall,-0.006619754416033685,96.95526123046875
1,29.548271,right lower nasal sidewall,-0.0033734735951330393,90.89555358886719
1,29.548271,left mid nasal sidewall,0.0011844016775809055,92.62690734863281
1,29.548271,right mid nasal sidewall,-0.005730681551894053,91.76123046875
1,29.548271,philtrum,-0.010186256007790535,140.23886108398438
1,29.548271,left upper lip,0.012101680788935408,61.462711334228516
1,29.548271,right upper lip,0.03309812790606747,77.04480743408203
1,29.548271,left nasolabial fold,-0.007641362301757197,49.34330368041992
1,29.548271,right nasolabial fold,0.009524713534616196,85.70153045654297
1,29.548271,left temporal,0.004781548517067086,92.62690734863281
1,29.548271,right temporal,-0.004044236986633996,87.43287658691406
1,29.548271,left malar,0.0008299939332940237,90.02989196777344
1,29.548271,right malar,-0.005123011828413043,91.76123046875
1,29.548271,left lower cheek,-0.0020216433743424607,40.686580657958984
1,29.548271,right lower cheek,0.0021702609229642417,57.13435363769531
1,29.548271,chin,-0.005236397592659652,193.9105224609375
1,29.548271,left marionette fold,0.001467897367024523,70.11943054199219
1,29.548271,right marionette fold,-0.011704146184628884,87.43287658691406
2,59.096542,lower medial forehead,-0.018995018738821135,90.10780242919923
2,59.096542,left lower lateral forehead,0.01717175543428126,90.92152389526368
2,59.096542,right lower lateral forehead,-0.003673083295425449,90.10780242919923
2,59.096542,glabella,0.004701727028749596,90.92152389526368
2,59.096542,upper nasal dorsum,-0.0049363127920290985,89.08630462646484
2,59.096542,lower nasal dorsum,0.011065158724304013,91.76123046875
2,59.096542,soft triangle,-0.07278527990633045,85.33794822692872
2,59.096542,left ala,-0.03146724564767167,42.57374782562256
2,59.096542,right ala,0.1254402491906175,104.46064323425293
2,59.096542,nasal tip,-0.024533492876870802,87.53675689697266
2,59.096542,left lower nasal sidewall,0.04522581655129146,96.95526123046875
2,59.096542,right lower nasal sidewall,0.0840177712888204,90.99943435668945
2,59.096542,left mid nasal sidewall,-0.04743607015241875,92.60093704223632
2,59.096542,right mid nasal sidewall,-0.16510593072809115,91.68332000732421
