frame,time,ROI,BVP,BPM
1,29.848606,lower medial forehead,-0.005624126601915393,89.19602966308594
1,29.848606,left lower lateral forehead,-0.0013048142725623248,89.19602966308594
1,29.848606,right lower lateral forehead,0.003042700103735735,89.19602966308594
1,29.848606,glabella,0.005003435636534734,89.19602966308594
1,29.848606,upper nasal dorsum,0.006459457119352176,90.07050323486328
1,29.848606,lower nasal dorsum,-0.004300532219678428,86.57261657714844
1,29.848606,soft triangle,-0.0015830284970058924,88.3215560913086
1,29.848606,left ala,-0.006288830226591154,47.22142791748047
1,29.848606,right ala,0.015128493929613292,143.41322326660156
1,29.848606,nasal tip,-0.01142605677631626,87.44709014892578
1,29.848606,left lower nasal sidewall,0.004707570279330416,91.81944274902344
1,29.848606,right lower nasal sidewall,0.00942546924823813,88.3215560913086
1,29.848606,left mid nasal sidewall,-0.00479660580841803,90.07050323486328
1,29.848606,right mid nasal sidewall,-0.004819706779952627,88.3215560913086
1,29.848606,philtrum,-0.007750854212373666,44.59801483154297
1,29.848606,left upper lip,-0.0004301551477110364,150.40899658203125
1,29.848606,right upper lip,-0.006265966182863279,84.82366943359375
1,29.848606,left nasolabial fold,0.0027458867603520455,85.6981430053711
1,29.848606,right nasolabial fold,0.009950137297145637,89.19602966308594
1,29.848606,left temporal,-0.007304541864065896,47.22142791748047
1,29.848606,right temporal,-0.0001644849402767488,86.57261657714844
1,29.848606,left malar,-0.006214075635469898,91.81944274902344
1,29.848606,right malar,0.0029439630951621767,89.19602966308594
1,29.848606,left lower cheek,-0.004574435517016894,96.1917953491211
1,29.848606,right lower cheek,-0.004334177805751714,89.19602966308594
1,29.848606,chin,-0.002292002052961004,55.0916633605957
1,29.848606,left marionette fold,-0.00237543294113326,43.72354507446289
1,29.848606,right marionette fold,-0.0036105664129895795,87.44709014892578
2,59.697212,lower medial forehead,-0.00046747492005541847,88.02203528712116
2,59.697212,left lower lateral forehead,-0.027727743991550122,87.96867197517335
2,59.697212,right lower lateral forehead,-0.01305274572401143,87.99535351475393
2,59.697212,glabella,-0.07576922795959723,89.22271143545316
2,59.697212,upper nasal dorsum,-0.039768506768124254,90.01713969012884
2,59.697212,lower nasal dorsum,0.02302267355342098,85.37194054520975
2,59.697212,soft triangle,-0.01312586473759519,87.0675167474221
2,59.697212,left ala,-0.028304925973787858,47.19474614511325
2,59.697212,right ala,0.015322194596576117,140.42487407293845
2,59.697212,nasal tip,-0.03228994810806731,86.24641400059377
2,59.697212,left lower nasal sidewall,-0.07930867563773246,90.61876671708475
2,59.697212,right lower nasal sidewall,-0.22777070162991161,88.13478438309797
2,59.697212,left mid nasal sidewall,0.096481642451036,89.7503228976032
2,59.697212,right mid nasal sidewall,-0.22747798375133052,88.48164625993864
2,59.697212,philtrum,0.29097010863252276,44.758104883779694
2,59.697212,left upper lip,0.2129166702751849,149.50181864941214
2,59.697212,right upper lip,-0.04076758129247109,84.63689772538312
2,59.697212,left nasolabial fold,-0.09751655187168186,87.03222766635925
2,59.697212,right nasolabial fold,-0.004670089172466972,88.10208037143617
2,59.697212,left temporal,-0.15107641290359122,47.24810957345437
2,59.697212,right temporal,-0.11847331592852119,86.43920818088561
2,59.697212,left malar,0.0318621914235446,91.87280606097124
2,59.697212,right malar,-0.11240438905070257,89.24939320782038
2,59.697212,left lower cheek,0.05326641348691019,94.80434749257846
2,59.697212,right lower cheek,-0.054605200815973275,89.19602966308594
2,59.697212,chin,-0.01961096138098403,55.0916633605957
2,59.697212,left marionette fold,0.04092823430785505,43.96368021101463
2,59.697212,right marionette fold,-0.03064181649175351,86.37982251324992
3,89.545818,lower medial forehead,0.00450499887489264,86.84804091115636
3,89.545818,left lower lateral forehead,-0.04497352157410214,86.74131428726076
3,89.545818,right lower lateral forehead,-0.021085997995340184,86.79467736642192
3,89.545818,glabella,-0.14184634246542804,89.24939320782038
3,89.545818,upper nasal dorsum,-0.07488970339345583,89.96377614539439
3,89.545818,lower nasal dorsum,0.032423659901854515,84.17126451327105
3,89.545818,soft triangle,-0.010237367795403483,85.81347740353561
3,89.545818,left ala,-0.030100200220599456,47.168064372746024
3,89.545818,right ala,0.012241410023597462,137.43652487927534
3,89.545818,nasal tip,-0.03651434586259361,85.04573785226177
3,89.545818,left lower nasal sidewall,-0.14216632024716655,89.41809068514605
3,89.545818,right lower nasal sidewall,-0.3993650925811743,87.94801267488735
3,89.545818,left mid nasal sidewall,0.16971961302411992,89.4301425603431
3,89.545818,right mid nasal sidewall,-0.3805804929113765,88.64173642856868
3,89.545818,philtrum,0.5074711815869447,44.91819493601641
3,89.545818,left upper lip,0.36148644972733224,148.59464071679304
3,89.545818,right upper lip,-0.05367156280771318,84.45012601717251
3,89.545818,left nasolabial fold,-0.17642213649383554,88.3663123273474
3,89.545818,right nasolabial fold,-0.021071813518686717,87.00813107978641
3,89.545818,left temporal,-0.2542518782609372,47.27479122942827
3,89.545818,right temporal,-0.2186327026783769,86.30579978462279
3,89.545818,left malar,0.06826850012830613,91.92616937291903
3,89.545818,right malar,-0.20096458646917906,89.30275675255483
3,89.545818,left lower cheek,0.10163943973938758,93.41689963603582
3,89.545818,right lower cheek,-0.1006500121517239,89.19602966308594
3,89.545818,chin,-0.04062187164337968,55.0916633605957
3,89.545818,left marionette fold,0.07792000442295663,44.203815347566376
3,89.545818,right marionette fold,-0.04626835680675302,85.31255487757404
